"sa","cluster","suburb","weekend","shopping","centre","rms_err"
"175900",1.0,2.687540365742975,0.1526086011397149,0.22278480875241588,1.5486879619455909,0.12203343108711821
"176000",0.0,2.0013309811312827,0.0,1.9217970030877365,0.0,0.3828215963240938
"176100",1.0,1.9644669265588315,0.07295786094271935,0.09693720357126508,0.8865047331816556,0.10897269035523964
"176200",1.0,1.6615544613617985,0.0,0.41385649557415666,0.2793105146788519,0.2000512989865839
"176300",2.0,0.0,0.02699564589432973,0.07239450581314211,0.985543636809411,0.11346203852810491
"176400",0.0,1.514095306578843,0.0,0.0,2.3619786075789517,0.34848476723967187
"176500",1.0,2.168432538720894,0.0,0.4959488481477773,0.7376512983363572,0.256991839468347
"176600",0.0,2.8082265886384716,0.0,1.4476158363955918,0.8833123520957391,0.5692268708326388
"176700",1.0,1.55799834578331,0.02572645697933314,0.0,0.5418209922708,0.1060974714135983
"176800",1.0,2.3971397834748105,0.13206944537044016,0.0,1.487996634404427,0.23638954985416397
"176900",1.0,1.5495189102154505,0.0,0.4980706394259961,0.10788120983607928,0.23451588229164344
"177000",1.0,1.893405021508202,0.03406004056793527,0.0,0.9162758840438715,0.20627813036178633
"177100",1.0,1.9347454510047029,0.05571632163211409,0.123001510812507,0.8223843763649399,0.08599087697827407
"177200",1.0,2.104099353030974,0.0,0.18707791730834916,0.9361278291847778,0.17346405076196636
"177300",0.0,4.050640229760792,0.18792508859197016,2.4502623133502115,2.04197700401403,0.3714200905058783
"177400",0.0,1.9742665784104563,0.0,0.5327086216282698,1.003142638772762,0.8498182803028953
"177500",1.0,2.065496629850896,0.0,0.48190800957739616,0.6295512414770162,0.1977590106550098
"177600",0.0,3.571217359862658,0.0,0.2551853690770189,2.5996022810814265,0.3996475818854153
"177700",0.0,4.768079628540532,0.0,0.5795327807904719,4.612945935168915,0.35176932282067397
"177800",0.0,3.7952794430231918,0.0,0.09073703098336303,3.396322453572556,0.557021335267291
"177900",0.0,1.1054895503227564,0.0,0.1336927631423265,0.1616246928637898,0.6114086735818225
"178000",0.0,3.1814762974598367,0.11891484859900403,0.0,2.4929280868417205,0.467070316086398
"178100",1.0,2.7840819264675707,0.06955840202455815,0.7843089909460981,1.1356910954719601,0.21567240255274103
"178200",0.0,2.1222428521033945,0.0,0.48013278347157407,0.7367581607569536,0.35040286412077415
"178300",0.0,2.38099338571813,0.08082499276332475,1.121769593001162,2.0632218594051754,0.700620673767185
"178400",1.0,1.3533787918264208,0.0,0.0,0.32342796208395386,0.12666640040154614
"178500",1.0,1.132705441407014,0.0,0.0,0.10216119008342943,0.16588123263190332
"178600",1.0,1.2055959032121377,0.0,0.28543704804766096,0.0,0.4045932668538915
"178700",0.0,1.901883011605929,0.0,0.02066075430038104,0.9022211724523698,0.2289455930835004
"178800",0.0,3.2326576102045044,0.0,0.11276146286742582,2.300758227782281,0.2539708450806884
"178900",2.0,0.271430012646246,0.024354511678095336,0.0,1.2982029292514192,0.15245619342825728
"179000",2.0,1.13701252677557,0.10442844725332699,0.343656881498552,1.9019271924026622,0.10887198746615112
"179100",1.0,1.7048413215348677,0.0,0.1880331590155827,0.5249383018810072,0.21004759473702506
"179200",0.0,3.6258592102339255,0.0,0.0,3.994185371283334,0.308036329021748
"179300",2.0,1.3751580729676829,0.09579713018867772,0.21096351668929172,2.1961262354318247,0.2580228664820795
"179400",2.0,0.8157597697472786,0.24191134278276527,0.09420049890552924,1.8672362448667643,0.1056272574122538
"179500",2.0,0.03719091901054214,0.0192997266819989,0.0,1.0786380192737866,0.0946038957647651
"179600",0.0,1.6468217220171153,0.0,0.12456221840195782,2.3699263559914874,0.41776002325703376
"179700",2.0,1.1594173076852599,0.18354068083062727,0.14701860317124008,2.1066594779278978,0.21132911167860327
"179800",2.0,0.6246962309911173,0.0,0.1307510315999229,1.5160397021408991,0.16315417512886723
"179900",0.0,2.6043152185412124,0.32106032353114644,0.0,3.569025001646824,0.328257701722473
"180000",0.0,3.1053858036599786,0.0,0.11793466166332946,2.2101301915307485,0.3896419856474356
"180100",0.0,2.485228052746122,0.0,0.0,3.1662534608534725,0.3572499124305119
"180200",1.0,1.3046351435432058,0.0,0.33964443932385696,0.0,0.26163467523643025
"180300",0.0,3.3769393427330945,0.0,0.0,2.6279984446394473,0.24820592000248132
"180400",1.0,2.1325600013946717,0.1706570893441011,0.0,1.1933380882066946,0.13894834448686125
"180500",0.0,2.4663979380709553,0.0,0.7099690370051298,1.0233427444400667,0.56988550042043
"180600",0.0,3.8503230615960597,0.08947297412958345,0.0,3.469551123944325,0.5199559925233603
"180700",0.0,3.0710705851790254,0.028378779298565,0.0,3.6411903288876695,0.35829548922270943
"180800",0.0,3.885799180855596,0.31851227821314615,0.0,4.5398843948048455,0.4197356088398176
"180900",1.0,2.026241793295217,0.0,0.37961530707347324,0.6673702887357178,0.13569640648655049
"181000",1.0,2.8905546921264698,0.0,0.713938171696283,1.311635922022084,0.3103187658476734
"181100",1.0,1.1348951656411268,0.0,0.0,0.10667750604653438,0.17793109019421322
"181200",0.0,3.517100902160369,0.0,0.0,3.5248389610968474,0.5930054931221231
"181300",0.0,2.7099180613804124,0.0,0.09442476998794695,1.7205228865239799,0.26131230093374125
"181400",1.0,1.2028062991516637,0.03532092481839371,0.20473530225376835,0.0,0.1401653209751639
"181500",1.0,1.2866227209726973,0.0,0.33269321501462895,0.0,0.30083595200373503
"181600",0.0,1.8150377841566376,0.0,0.0,2.298353075612079,0.7392123964158321
"181700",0.0,1.4146911555565618,0.0,0.5711869098257483,0.0,0.4410848082415928
"181800",0.0,1.1751510645813066,0.0,0.7093009998466012,0.22506813968012118,0.9045298863105943
"181900",1.0,1.273550097503572,0.07399988319653004,0.32296225754561503,0.0,0.19598096413625798
"182000",0.0,2.1820788154237962,0.0,0.0,2.5763660301313664,0.7374695719153974
"182100",1.0,1.3349627570742253,0.0,0.27550634098990007,0.07773711098777916,0.23974078622551273
"182200",0.0,1.3902385406079036,0.0,1.2158529984571516,0.534757121659484,0.8393272670998725
"182300",0.0,2.18390823136102,0.0,0.0,1.329753022169904,0.4504707873745221
"182400",0.0,1.903372428031491,0.0,0.0,2.724506071913237,0.27269209181431087
"182500",0.0,1.0286350884363236,0.5031201042757846,0.8041749966043497,0.0,0.5550243173246001
"182600",1.0,3.139157561012526,0.16745644305123691,0.017701628774235464,2.299670145359981,0.24513035972477953
"182700",0.0,9.947780611478462,1.0632952644637164,1.9986438357389082,8.579487270055822,0.5673532268543499
"182800",0.0,4.28317555375283,0.20570500180950954,0.3686820923520201,3.224076015826882,0.3127567842934749
"182900",0.0,5.411946426051558,0.5226931545732553,1.6222499724962427,5.016014808086234,0.35342185798084863
"183000",1.0,1.3392664416241526,0.0,0.12484144062290373,0.18980918265323318,0.1096379583049744
"183100",0.0,1.664149306249301,0.0,0.4391717916401966,0.31922652833871545,0.3789395976448118
"183200",2.0,1.6895757060282661,0.20561875582740619,0.917574893385443,1.94792093039754,0.21292229908385957
"183300",0.0,2.994920426269448,0.01876485155662453,0.0,3.615918294365968,0.27210590209456614
"183400",1.0,3.4267775806970797,0.3033728782676831,0.0,2.6469484181922773,0.20534410728924787
"183500",0.0,6.809266788395747,0.6623980129743533,2.112544118403347,4.6856686816233015,0.5446235563258696
"183600",0.0,6.755595685782328,0.8226869986438115,0.26719071438335146,6.844573286362407,0.42864179768383237
"183700",1.0,2.210795044298284,0.06620439609676435,0.11538403000853292,1.1303229769326042,0.1362547342538907
"183800",1.0,2.380100581593807,0.04020340760540378,0.2993726835194246,1.1217050879895971,0.1371923530101693
"183900",1.0,2.608202971804384,0.20560849958704622,0.6326047017655836,1.1256109400722694,0.17194128521092877
"184000",0.0,4.281604952582846,0.0,1.0342622136668203,2.6163127174173506,0.48942786839559016
"184100",2.0,1.199090361158081,0.08798761942582696,0.4404462171635166,1.8582784322898447,0.19099852336481105
"184200",0.0,6.872798968445941,0.6759891990490333,1.5716940532342205,6.4346969100436215,0.45220849899784255
"184300",0.0,9.390056780305871,0.9083511678730447,2.4991269319369342,7.431022256922848,0.5748256810002753
"184400",0.0,5.766966347465801,0.03513874321541908,1.6923892559462184,3.8298312563047046,0.5782438369903314
"184500",1.0,2.070826753831413,0.10923745507571532,0.530772597372935,0.6298024770922347,0.1641046165547267
"184600",0.0,1.5265355798708908,0.008240272609023852,0.674030570135939,0.0,0.3600175330379381
"184700",1.0,1.732905254119103,0.0,0.3786822751551409,0.39664455006993715,0.26162993233990933
"184800",1.0,3.018968023895924,0.28561753413906715,0.7271903684510603,1.492334666850725,0.1609447634276873
"184900",0.0,0.6138759484364973,0.6620339443694587,0.9214315713020778,0.0,0.5116161647583094
"185000",0.0,0.1437953737436338,0.7626628266418136,0.45644510071648264,0.0,0.6090201946201337
"185100",0.0,1.9167942696897644,0.7288616159432788,0.0,1.3513787988758483,0.3976892587354156
"185200",3.0,0.25712359048897876,0.9494008817260202,0.13134295249747965,0.0,0.1323300027340058
"185300",0.0,0.9348801482193393,0.3307578739199021,0.23476355126842088,0.0,0.4743894899792026
"185400",0.0,0.7874326605818176,0.16146694831161434,0.0,0.0,0.5691873859263022
"185500",0.0,5.500959778014415,0.8288933186431777,0.7309781824731794,5.792403733636791,0.6444516028529514
"185600",0.0,0.0,0.6448123705952041,0.3655767730460847,0.0,0.7402951684898803
"185700",0.0,0.0,0.5944954172426618,0.0,0.9089747784619316,0.6691816506084906
"185800",0.0,0.3394923776945725,0.4518028212168316,1.0887600086418783,0.0,0.4545729757929841
"185900",0.0,0.24742401563409006,0.3216484353000394,1.0279923988311102,0.0,0.5360440181512077
"186000",0.0,2.1200572118404617,0.2534079185068983,1.636298445998342,0.8568822288559472,0.6762975196074686
"186100",0.0,0.0,0.08346243607075031,0.2071618487814157,0.8235803828954873,0.37704155104821574
"186200",0.0,3.070561960617965,0.28171336709876504,0.17257152983088528,2.279959750607815,0.6085120562453725
"186300",0.0,0.0,0.03648590362508704,0.34076356575604305,0.0,0.9408602127186925
"186400",0.0,7.982973639709104,0.9186708567678339,1.0439850922981277,7.06169269031794,0.575011059020431
"186500",0.0,6.750756926720641,0.647357748310685,1.3399051135482138,5.215420993211679,0.5957467492127566
"186600",0.0,7.753355628789227,0.90958699773794,0.8813063480564222,6.825858197153837,0.4574840593992966
"186700",2.0,3.055460550412143,0.385244120262743,0.6857870831353645,3.5930190004466405,0.18123217219608742
"186800",0.0,4.706618224818659,0.5572911628166433,0.5438643113816903,3.6097974655866456,0.4447496011529427
"186900",1.0,2.344265466444727,0.17461535754914165,0.0,1.5304319445735581,0.4462706373570658
"187000",0.0,0.0,0.6750137397506025,0.6832372513567969,0.1572178980643442,0.42317603914354046
"187100",0.0,0.0,0.3971356662697001,0.8269640615161749,0.15329670502767845,0.36980745504431073
"187200",0.0,0.0,0.34660651495839295,0.48793670061880945,0.23180711327008283,0.7523888799555886
"187300",0.0,4.642391775815259,0.2581781486540498,0.5036486500157775,4.916177611272245,0.34825561507149916
"187400",0.0,3.646676639649789,0.09275830995676133,0.47808591600603906,3.938100541150229,0.4117480579063034
"187500",0.0,0.0,0.11572010203843519,0.543591579731726,0.4180031562141131,0.5184675124058363
"187600",1.0,2.376468759291762,0.1309853588937124,0.0,1.5747386096674467,0.4746223367022292
"187700",0.0,0.0,0.9572912576025471,0.0,0.9145947858984692,0.50754009434339
"187800",0.0,0.0,0.6865337692903573,0.5374095921832636,0.3387807873367977,0.49359423064286784
"187900",3.0,0.0,1.079230349572342,0.2714203189056917,0.2553301950085452,0.21737518677780596
"188000",1.0,0.9820624189235199,0.7631979259948983,0.0,0.4434504621917828,0.1448461644384839
